class,sequence_id,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42
clap,1,-599.16748046875,98.9161148071289,19.60160255432129,24.449291229248047,1.8170788288116455,26.255226135253906,1.1854350566864014,-4.3924641609191895,0.38322579860687256,5.048181533813477,5.124030590057373,8.339244842529297,-5.657036781311035,-30.262109756469727,0.058256909251213074,3.0547895431518555,0.4571627378463745,1.983486294746399,0.46430766582489014,2.3382749557495117,0.6672437191009521,1.2921007871627808,0.4417922794818878,1.0348607301712036,0.400530070066452,0.8803555965423584,1.3668367862701416,0.4294382929801941,1.036964774131775,-0.9541671872138977,0.35415980219841003,-0.59230637550354,0.2245514988899231,0.4358358085155487,0.38219842314720154,0.17551331222057343,0.27370068430900574,0.05979566276073456,0.5839143395423889,1612.2216763543147,3527.530184659091,0.051336115056818184,0.004723277408629656
clap,1,-727.8955078125,126.095703125,20.967023849487305,29.353498458862305,4.817728042602539,32.64607620239258,4.173141956329346,1.6055049896240234,2.5771872997283936,9.34354305267334,3.091883897781372,12.754724502563477,-5.092617511749268,-14.499711036682129,3.041567087173462,2.988089084625244,-1.6306495666503906,1.6209826469421387,-1.1688737869262695,1.445522427558899,1.8036327362060547,0.8390105962753296,0.6155981421470642,0.6906047463417053,0.05746633931994438,1.1268306970596313,3.1807687282562256,-0.20196789503097534,-0.1581861972808838,0.18173132836818695,-0.29173725843429565,-0.18438085913658142,-0.23945556581020355,-0.03621256723999977,-0.4679242968559265,-0.29265421628952026,-0.34529349207878113,-0.2762000858783722,-0.24009904265403748,1320.0791034957765,2771.9105113636365,0.030717329545454544,0.0005467644077725708
clap,1,-555.3107299804688,56.092098236083984,16.10399055480957,16.650856018066406,8.891694068908691,14.436029434204102,9.376232147216797,6.619451999664307,3.8965699672698975,4.586410999298096,5.731287956237793,8.011147499084473,1.6608141660690308,29.623504638671875,4.593954086303711,-4.7115349769592285,-2.897366523742676,-3.509359121322632,-0.7315552234649658,-0.7252250909805298,-0.5606425404548645,-1.4772664308547974,-1.2391014099121094,-0.727977991104126,0.35866668820381165,-0.8606021404266357,7.992492198944092,1.4658622741699219,-0.8573563098907471,-0.6436163187026978,-0.5488728284835815,0.011244907975196838,0.08877743035554886,-0.09273172169923782,-0.48566827178001404,-0.3619207441806793,-0.16135482490062714,0.1871541440486908,-0.15616825222969055,1192.9997341380556,2253.6454634232955,0.02703302556818182,0.025226110592484474
clap,1,-532.9006958007812,66.12067413330078,11.659082412719727,11.786940574645996,6.671701431274414,14.823192596435547,9.246479034423828,5.107030868530273,2.4867823123931885,2.73388671875,4.61292839050293,8.133421897888184,0.4849596917629242,6.706222057342529,1.8370864391326904,-1.3330038785934448,-1.4623280763626099,-0.6275948882102966,-0.08887853473424911,0.22809180617332458,0.24507459998130798,-0.3285606801509857,-0.25856122374534607,-0.0030578644946217537,0.24113301932811737,0.048541124910116196,-16.704221725463867,-3.012202501296997,2.4742913246154785,1.828365683555603,1.8330738544464111,0.29791927337646484,0.3293958902359009,0.4962936341762543,0.9395545721054077,0.6928759217262268,0.30782654881477356,-0.23800529539585114,0.4904332458972931,1287.570586402822,2477.2971413352275,0.029585404829545456,0.028478430584073067
clap,1,-433.3522644042969,76.07260131835938,-3.2399377822875977,2.7429089546203613,-6.494724750518799,10.948004722595215,7.404630661010742,6.182077407836914,-1.561044692993164,-0.3844747245311737,3.3324029445648193,9.851881980895996,0.5576757192611694,22.067466735839844,2.511624574661255,-3.2741987705230713,-1.7204475402832031,-2.349858283996582,-0.5870686173439026,-0.4203895628452301,-0.12961222231388092,-0.9169447422027588,-0.800956130027771,-0.5434736013412476,0.16153791546821594,-0.5752596259117126,12.621444702148438,2.590456247329712,-1.7067382335662842,-1.4894691705703735,-1.1548798084259033,-0.09086646139621735,-0.07903939485549927,-0.5228798389434814,-0.7236201763153076,-0.5733152031898499,-0.18663038313388824,0.20775872468948364,-0.29779037833213806,1327.290298280751,2245.8152077414775,0.033735795454545456,0.054527077823877335
clap,1,-361.6805725097656,99.2072525024414,-19.710657119750977,-10.014189720153809,-18.82701301574707,10.94975757598877,6.3174028396606445,2.522847890853882,-7.704774379730225,-5.221872329711914,0.92279052734375,10.277271270751953,-2.0342607498168945,26.174633026123047,7.8476033210754395,-5.0427069664001465,-4.202119827270508,-3.6357991695404053,-0.27645766735076904,-0.2718579173088074,-1.161553978919983,-2.008281946182251,-1.3627660274505615,-0.5416162014007568,0.5038729906082153,-0.982068657875061,-11.251507759094238,-0.17251719534397125,1.1139296293258667,0.5743399262428284,0.613048791885376,0.4725044369697571,0.21904157102108002,0.04632958024740219,0.4404037296772003,0.23730897903442383,-0.08359542489051819,-0.3221636414527893,0.22192764282226562,1484.576444615161,2385.7810280539775,0.05164683948863636,0.059949979186058044
clap,1,-295.2598876953125,117.3900146484375,-33.71487045288086,-24.578184127807617,-26.988100051879883,9.572022438049316,6.201719760894775,-0.8068398833274841,-12.5577392578125,-8.935408592224121,0.41421881318092346,10.946372032165527,-3.5257303714752197,-12.521954536437988,0.19711995124816895,1.6038031578063965,-0.19895480573177338,1.4942203760147095,0.585404098033905,0.6471660733222961,-0.253919392824173,0.3039395213127136,0.11427995562553406,0.1426788866519928,-0.6736865043640137,0.2913806140422821,-4.101690769195557,-3.7572736740112305,1.9815590381622314,1.671828031539917,1.4966000318527222,-0.2141738086938858,-0.10498469322919846,0.19527746737003326,0.4056706130504608,0.40786221623420715,0.247110515832901,-0.2794913351535797,0.3373204469680786,1580.3706445396515,2515.9590287642045,0.07042347301136363,0.06192494556307793
clap,1,-328.527587890625,125.2862548828125,-30.93829345703125,-26.501855850219727,-26.32190704345703,12.001388549804688,7.68656587600708,-2.0740437507629395,-12.393860816955566,-8.213762283325195,0.6018177270889282,9.762751579284668,-3.7962563037872314,14.108183860778809,3.9873902797698975,-2.5930421352386475,-1.4304901361465454,-2.5477075576782227,-0.1175965964794159,-0.31709930300712585,-0.7353770732879639,-1.5795897245407104,-1.0288211107254028,-0.48288819193840027,0.2889782190322876,-0.38019469380378723,-0.6742174029350281,2.6322133541107178,-0.8555266857147217,-1.2875996828079224,-0.43872106075286865,0.2750210464000702,0.3213568925857544,-0.124834343791008,0.3002277910709381,-0.0672556459903717,-0.04262248054146767,0.000271575030637905,-0.08656250685453415,1542.4399386422117,2364.2478249289775,0.07401899857954546,0.03763071075081825
clap,1,-335.7711486816406,138.41053771972656,-36.00940704345703,-35.76046371459961,-31.22101593017578,14.326748847961426,11.933963775634766,-2.531346082687378,-14.860977172851562,-11.826315879821777,0.38600900769233704,10.514349937438965,-3.9499971866607666,-19.56099510192871,3.444929361343384,0.6917617917060852,-2.4426615238189697,0.7291063070297241,1.244329571723938,1.689336895942688,0.3407098352909088,0.28310757875442505,-0.05256295204162598,0.2162621170282364,-0.13292644917964935,0.11972983181476593,-7.924520969390869,-2.0744571685791016,1.3629217147827148,0.44595471024513245,0.884943962097168,0.2643503248691559,0.19706004858016968,0.349848210811615,0.4670775234699249,0.1930319368839264,0.08414418250322342,-0.23195189237594604,0.1487693190574646,1607.3952231744604,2309.9254261363635,0.09208540482954546,0.03772750869393349
clap,1,-435.3355712890625,160.38319396972656,-33.78744888305664,-34.44186782836914,-27.42139434814453,24.354162216186523,16.40807342529297,1.0524349212646484,-16.010337829589844,-10.968384742736816,-0.4533856213092804,12.291638374328613,-3.5972108840942383,-14.874429702758789,-1.1288871765136719,3.8180992603302,-0.7359886169433594,3.217303514480591,0.7401494383811951,1.7939189672470093,0.5810531973838806,0.9371287822723389,0.15070930123329163,0.6076306700706482,-0.10093674063682556,0.7520749568939209,4.791304111480713,-1.2685612440109253,1.1313179731369019,1.2409015893936157,0.22404970228672028,-0.08525240421295166,-0.45104196667671204,-0.43268021941185,-0.6162137389183044,-0.22926054894924164,0.034046471118927,0.09956641495227814,0.010785088874399662,1357.5978600968563,1822.9814009232955,0.08866743607954546,0.010972477495670319
wave,2,-616.8570556640625,152.91453552246094,45.56209182739258,22.34220314025879,6.361332416534424,14.848398208618164,0.6275743246078491,6.438473224639893,-2.4811980724334717,12.582515716552734,-4.199263095855713,9.677666664123535,-3.414815664291382,-5.518072128295898,-0.6144624948501587,-0.6739201545715332,0.6374540328979492,1.25223708152771,-1.3290365934371948,-0.04552062600851059,0.39456072449684143,0.22938689589500427,0.012930317781865597,-0.24254249036312103,-0.6021161675453186,0.12405087798833847,1.3929387331008911,-0.76474928855896,-0.676235020160675,0.25356730818748474,0.26407307386398315,0.14560434222221375,0.2856636345386505,-0.3836714029312134,0.15099409222602844,0.21805667877197266,0.3282557725906372,0.292093962430954,0.41787585616111755,901.9910241565566,1276.8210671164773,0.020152698863636364,0.0026526153087615967
wave,2,-649.157958984375,154.67405700683594,46.393558502197266,24.045698165893555,7.166914463043213,12.584003448486328,-0.6120776534080505,9.117931365966797,-3.0084388256073,13.849832534790039,-4.417552471160889,9.187800407409668,-4.287958145141602,-6.165951251983643,-0.848625898361206,1.7661019563674927,0.14175832271575928,-0.0058429348282516,0.6519022583961487,0.1888633370399475,-0.22457833588123322,-0.037298981100320816,-0.12565962970256805,0.5654383897781372,-0.24279408156871796,-0.3585175573825836,-1.2979850769042969,-0.14850658178329468,0.6693027019500732,-0.5542534589767456,-0.6502887010574341,0.17316560447216034,0.03484903648495674,-0.014040050096809864,-0.19578728079795837,-0.369441956281662,-0.16577182710170746,-0.23224124312400818,-0.2783479690551758,877.6631187499302,1164.7505326704545,0.01935369318181818,0.0017196825938299298
wave,2,-665.9850463867188,149.93080139160156,49.87588119506836,23.003320693969727,6.375219821929932,16.475065231323242,1.7625393867492676,10.134693145751953,-3.992230176925659,11.04262638092041,-4.168043613433838,7.8228559494018555,-4.432544231414795,-4.955616474151611,0.40418893098831177,0.07400235533714294,-0.3756222426891327,-0.5885660648345947,-0.09193121641874313,0.22590874135494232,0.9395002126693726,-0.16675442457199097,-0.5752024054527283,-1.48662269115448,-0.9395830035209656,-0.2127964347600937,2.344571352005005,-0.338047057390213,-0.2854596972465515,0.2207440733909607,0.28119611740112305,-0.06665544211864471,0.4066999554634094,0.4131859540939331,0.05100956931710243,-0.28814050555229187,0.2636696994304657,0.139757439494133,0.05186448246240616,913.0990061717456,1206.3487659801137,0.017666903409090908,0.0013597073266282678
wave,2,-674.9759521484375,148.0723114013672,46.71174621582031,22.458181381225586,7.099161148071289,16.257795333862305,3.4825751781463623,12.5700101852417,-3.477642059326172,8.527413368225098,-6.696926593780518,4.944425582885742,-5.713384628295898,1.0205941200256348,0.17783130705356598,-0.8988648056983948,-0.22310848534107208,-0.13807135820388794,-0.4868994951248169,0.3096773028373718,0.11157911270856857,-0.12144949287176132,-0.44422608613967896,-0.11557933688163757,0.03581610694527626,-0.40459874272346497,0.23753999173641205,-0.19742879271507263,-0.4015156030654907,0.022661147639155388,0.4487067461013794,0.06046562269330025,-0.0229609627276659,-0.1617952436208725,0.20322886109352112,0.0010285757016390562,0.4471096694469452,-0.031449414789676666,0.11713292449712753,977.7799821741537,1453.9806019176137,0.018821022727272728,0.0010544928954914212
wave,2,-677.002685546875,151.10816955566406,44.66802978515625,21.3562068939209,5.617999076843262,14.895600318908691,3.860795021057129,12.869562149047852,-3.2908074855804443,8.826408386230469,-7.461101055145264,6.458489894866943,-6.514605522155762,0.11645421385765076,0.8018643856048584,-0.09248490631580353,-0.12185543030500412,-0.3060000538825989,-0.002003195695579052,0.13090743124485016,0.3003349304199219,0.32396963238716125,0.1872720718383789,-0.00990676786750555,-0.008654886856675148,-0.019975006580352783,-0.9694092273712158,-0.547148585319519,0.14408136904239655,-0.13833190500736237,-0.22249455749988556,-0.25422972440719604,-0.11751815676689148,-0.08428046852350235,-0.09809994697570801,0.12022686004638672,-0.33277755975723267,-0.231387197971344,0.059436045587062836,972.6052245360094,1479.4289328835227,0.018909801136363636,0.0010288098128512502
wave,2,-672.8043212890625,149.54644775390625,42.18613052368164,21.39091682434082,5.798817157745361,14.972860336303711,4.568670749664307,12.69773006439209,-3.2581605911254883,8.402202606201172,-6.685117721557617,5.573169708251953,-6.372024059295654,-1.3111166954040527,0.3928811252117157,-0.019106127321720123,-0.13670095801353455,0.058993395417928696,0.13065744936466217,-0.09958355873823166,-0.2520223557949066,-0.885856568813324,-0.42094361782073975,-0.2752493917942047,0.08554302901029587,0.09425659477710724,1.4258027076721191,-0.8102216720581055,-0.5941073298454285,0.14655858278274536,0.37985169887542725,0.059395741671323776,0.5004740357398987,-0.06187250465154648,0.21795445680618286,0.029276657849550247,0.8169443011283875,0.17599906027317047,-0.049378812313079834,994.335568041097,1556.2633167613637,0.019864169034090908,0.0010026871459558606
wave,2,-676.5775756835938,150.7825164794922,43.085357666015625,20.89910125732422,5.156490802764893,18.022754669189453,5.807526588439941,11.964667320251465,-5.8665971755981445,7.648584365844727,-6.482635974884033,7.257634162902832,-4.871862888336182,1.6920958757400513,-0.11871084570884705,0.4996830224990845,0.22018148005008698,0.040673330426216125,0.8353063464164734,0.43622443079948425,-0.11636510491371155,0.01847175881266594,0.3788805902004242,0.7184774875640869,0.459511935710907,-0.1710026115179062,-0.5840955972671509,0.14419406652450562,0.2293822318315506,-0.006107192020863295,-0.06871946156024933,0.09929836541414261,-0.09443790465593338,-0.028737114742398262,0.1940201371908188,-0.025945669040083885,-0.006020210217684507,0.06966089457273483,0.22448717057704926,968.8382728128407,1479.4289328835227,0.02099609375,0.0010423905914649367
wave,2,-673.7106323242188,150.887451171875,44.58351135253906,21.54669189453125,6.575705051422119,18.626651763916016,6.946386814117432,12.306966781616211,-4.736211776733398,8.711222648620605,-5.120416164398193,7.457486152648926,-6.363803386688232,-0.10601195693016052,0.7596433162689209,0.6054429411888123,0.06406345218420029,-0.15008121728897095,-0.06513186544179916,-0.04574863612651825,0.2938827574253082,0.1446416974067688,0.13593624532222748,-0.10301661491394043,0.35863959789276123,0.2722789943218231,-0.3802531957626343,-0.46547287702560425,-0.12485301494598389,0.07152854651212692,0.3254374563694,-0.21883425116539001,-0.006952529773116112,0.03762654960155487,-0.09349501132965088,-0.1565493941307068,0.0313037745654583,-0.2168940007686615,0.08947021514177322,933.5158544934372,1407.4884588068182,0.0205078125,0.0012266816338524222
wave,2,-656.945556640625,147.70506286621094,50.49776840209961,16.237773895263672,11.729595184326172,16.745332717895508,12.938608169555664,8.37633991241455,-0.3088971972465515,4.41514253616333,0.2979601323604584,6.453014850616455,-0.9739391803741455,6.780745983123779,-0.6554193496704102,-1.1627897024154663,0.1981218010187149,0.6161938309669495,0.68184494972229,0.33152884244918823,0.003973679151386023,-0.22894729673862457,-0.15145020186901093,0.5114457607269287,0.3784649074077606,0.3020097017288208,4.143547534942627,-0.9702261090278625,-0.3693666160106659,0.30543485283851624,0.12908819317817688,0.452372670173645,0.2620605230331421,0.1628919094800949,0.38547465205192566,0.3241893947124481,0.32004138827323914,-0.05438213422894478,-0.100897878408432,840.0506505980051,1152.0263671875,0.018443714488636364,0.0023865436669439077
wave,2,-623.3961181640625,122.0653305053711,63.438167572021484,24.982568740844727,16.224973678588867,19.789411544799805,17.684284210205078,9.895052909851074,4.603635787963867,4.122304916381836,4.8971710205078125,4.734536647796631,2.3154006004333496,3.8652923107147217,2.4445152282714844,0.85882169008255,1.1754683256149292,1.40726637840271,1.28107750415802,1.1218012571334839,1.2720707654953003,1.3312050104141235,0.9056165218353271,0.34345540404319763,0.3457407057285309,0.5143105387687683,0.9202552437782288,-0.6083925366401672,-0.670680582523346,0.06673327088356018,-0.10301026701927185,-0.439047247171402,-0.5035086274147034,-0.2633625864982605,0.010630542412400246,0.05348736420273781,-0.08244150131940842,-0.046981051564216614,0.09117191284894943,707.5480976590605,927.8852982954545,0.016690340909090908,0.00922768097370863
wave,2,-611.1782836914062,124.31826782226562,62.94671630859375,28.680004119873047,17.058609008789062,20.543975830078125,19.574352264404297,11.86938190460205,3.4030487537384033,4.286951541900635,8.030863761901855,5.257320880889893,3.5650899410247803,4.125759601593018,-0.00468449154868722,-0.9518826007843018,1.0480910539627075,0.06317424029111862,-0.29080531001091003,-0.13694272935390472,0.010128844529390335,-0.7921161651611328,-0.17929434776306152,0.9539892673492432,0.18567681312561035,0.2280203253030777,1.8276604413986206,-0.5054764151573181,-0.861600935459137,0.07451295107603073,-0.239948570728302,-0.30544108152389526,-0.31485217809677124,-0.2801158130168915,-0.535719633102417,-0.3054482638835907,0.15194173157215118,0.037665627896785736,0.05679697170853615,720.2232341465386,1181.8792169744318,0.016690340909090908,0.010258328169584274
wave,2,-610.4329223632812,125.49713897705078,61.257503509521484,28.81263542175293,17.84360694885254,20.026256561279297,18.807340621948242,12.348525047302246,5.039694786071777,6.365793228149414,9.185904502868652,4.301738262176514,2.0736629962921143,2.4229202270507812,0.7912545800209045,-0.7092990279197693,-0.05576491355895996,0.4429563581943512,0.3200587034225464,-0.06408527493476868,-0.09318874031305313,0.2517509460449219,0.6080254912376404,0.48998335003852844,0.08273870497941971,-0.17479301989078522,-2.5840020179748535,0.07063507288694382,0.9554411172866821,0.2181602567434311,0.5561367869377136,0.2255178540945053,0.10056772828102112,0.368761271238327,1.014725685119629,0.561448335647583,-0.38138169050216675,-0.3050336539745331,-0.30817654728889465,736.6401157431773,1252.840909090909,0.013472123579545454,0.010288607329130173
wave,2,-592.1641845703125,124.75482940673828,56.51021957397461,28.79803466796875,13.287680625915527,25.07209014892578,21.647279739379883,11.906563758850098,5.744925498962402,5.038301467895508,7.667411804199219,7.8288774490356445,4.220884323120117,3.182586431503296,-1.0241442918777466,-0.20607918500900269,0.5955464839935303,-1.7910964488983154,0.772599995136261,0.5079140663146973,0.14579863846302032,0.6829696297645569,-0.3475131690502167,-0.7731179594993591,0.8077159523963928,0.4867377281188965,3.2762322425842285,-1.4367378950119019,-2.175726890563965,-0.42045727372169495,-1.2088234424591064,0.15891161561012268,0.00017945333092939109,-0.49175453186035156,-0.534107506275177,-0.6547086238861084,-0.4109540283679962,0.6244107484817505,0.3220367729663849,887.6423153686754,1726.0819868607955,0.015514026988636364,0.010418139398097992
wave,2,-483.8786926269531,125.85173034667969,39.5914306640625,30.325654983520508,-2.3873162269592285,20.987714767456055,19.55187225341797,4.793397903442383,-1.870458960533142,3.8599791526794434,5.735433101654053,13.464081764221191,-6.638465404510498,21.867887496948242,-0.2632693946361542,-4.752713203430176,-0.3508377969264984,-5.146540641784668,-0.6999912261962891,-0.14374734461307526,-2.212876081466675,-3.0802602767944336,-1.2022478580474854,-0.5386649370193481,1.5463179349899292,-3.001641273498535,6.321495056152344,-0.4018360376358032,-1.6668187379837036,-0.38236626982688904,0.8427169322967529,-0.5483953356742859,-0.5803577303886414,0.1198461726307869,0.09401100128889084,0.053073324263095856,0.17077353596687317,-0.6729808449745178,0.08532604575157166,1137.5525585875666,2291.3285688920455,0.033491654829545456,0.018848037347197533
wave,2,-379.03643798828125,110.66555786132812,19.48570442199707,23.492769241333008,-13.451080322265625,12.599828720092773,15.578115463256836,-0.31719958782196045,-7.92624044418335,0.15194658935070038,4.309656143188477,16.487293243408203,-10.354209899902344,18.934568405151367,1.8350977897644043,-4.045979022979736,-1.9013959169387817,-2.352710485458374,-0.8654944896697998,-0.5096009969711304,-0.28810933232307434,-0.37924525141716003,-0.29541638493537903,-0.30958279967308044,0.6325991153717041,-0.24167509377002716,1.2800151109695435,0.49249202013015747,0.6676344871520996,-0.8644056916236877,0.4020772874355316,-0.5973518490791321,-0.0366518460214138,-0.23501577973365784,0.2690192759037018,-0.0682436153292656,-0.0945754125714302,0.05286673083901405,0.5990438461303711,1391.7149521363601,2829.169256036932,0.04762961647727273,0.04054983705282211
wave,2,-307.47381591796875,127.947998046875,-3.5783822536468506,18.12680435180664,-26.908403396606445,7.528810024261475,15.713238716125488,-2.4742908477783203,-12.878728866577148,1.4656819105148315,0.5872722268104553,20.560699462890625,-14.063827514648438,23.999662399291992,7.810734748840332,-5.3497395515441895,-1.722821831703186,-4.0318756103515625,-1.4281166791915894,0.4388323724269867,-1.319022297859192,-2.3348071575164795,-0.35454031825065613,-0.42970696091651917,1.8703535795211792,-0.008696382865309715,1.2210270166397095,-0.13929782807826996,-0.025357874110341072,0.6539584398269653,-0.6343687176704407,0.9158219695091248,0.4203703701496124,-0.3574492931365967,-0.18144693970680237,0.19962888956069946,0.05859583988785744,0.14625655114650726,-0.40020444989204407,1332.6624871680563,2522.8105024857955,0.055863813920454544,0.08451981097459793
wave,2,-224.22271728515625,148.1739501953125,-22.067224502563477,17.030309677124023,-36.73217010498047,3.7213590145111084,17.64211082458496,-6.774097919464111,-19.48047637939453,4.839166164398193,0.2780013978481293,24.897258758544922,-14.8922758102417,21.396726608276367,3.8231050968170166,-4.527350902557373,0.3865697979927063,-1.1307740211486816,-0.7647315859794617,-0.0011392723536118865,-0.8271463513374329,-1.369598627090454,1.5691167116165161,0.3875303268432617,0.22162789106369019,-0.8408222794532776,-3.886740207672119,-1.7868132591247559,0.653687059879303,0.3106900155544281,2.0623323917388916,-0.18261194229125977,-0.4536452293395996,0.8187372088432312,0.9170348644256592,0.3097008466720581,0.3063269853591919,-0.9915379881858826,0.8519470691680908,1460.418216618992,2883.002263849432,0.06365411931818182,0.1219732016324997
wave,2,-159.89588928222656,158.63929748535156,-36.687496185302734,22.18626594543457,-34.104312896728516,-5.917681694030762,14.586678504943848,-9.517475128173828,-23.654451370239258,9.896781921386719,-1.44568932056427,28.379291534423828,-18.06319808959961,2.50534725189209,-0.4238640069961548,-0.9308379888534546,0.855099618434906,3.7416656017303467,-3.1157708168029785,-1.109505295753479,0.5978397130966187,1.016534686088562,0.8251197338104248,-0.29927513003349304,-0.1700720191001892,2.314979314804077,-1.0783374309539795,0.08834434300661087,1.5399683713912964,0.209804967045784,0.3064724802970886,-0.851877748966217,-0.1656975895166397,-0.3564663827419281,-0.385374516248703,-1.1152132749557495,-0.4517771601676941,0.04725327342748642,-0.11561638861894608,1422.2308171334473,2837.4889026988635,0.06403142755681818,0.14815063774585724
wave,2,-171.21705627441406,152.69261169433594,-37.24055480957031,34.41157531738281,-17.866483688354492,-16.603618621826172,11.050111770629883,-7.8954691886901855,-22.78671646118164,11.921865463256836,-5.894962787628174,29.655122756958008,-13.25635051727295,-5.411109924316406,-1.555738925933838,1.8302780389785767,5.108136177062988,3.3036725521087646,-1.6184371709823608,-0.9372478723526001,-0.05583536997437477,-0.7075106501579285,-0.1013450175523758,-1.790704369544983,0.3597690761089325,-0.18293896317481995,-1.9588080644607544,-1.3390811681747437,1.139297366142273,0.49784889817237854,-0.028368862345814705,1.411379337310791,0.3384449779987335,-0.03521212935447693,0.48181506991386414,0.06908945739269257,0.3562038540840149,-0.805025041103363,-0.44769755005836487,1316.89124842077,2588.3888938210225,0.049027876420454544,0.16154955327510834
wave,2,-207.424560546875,138.47393798828125,-26.4468994140625,51.72224044799805,-3.495150089263916,-14.815596580505371,8.822566986083984,-6.085005283355713,-20.044546127319336,9.579392433166504,-8.712515830993652,27.454063415527344,-12.175503730773926,-13.898940086364746,-3.7200660705566406,2.2792904376983643,5.305708408355713,3.09371018409729,1.5711066722869873,-0.17806044220924377,0.14837956428527832,0.8132755756378174,-0.7104780077934265,-0.50042724609375,-0.3700468838214874,-0.3485250473022461,-0.24901264905929565,-1.4041306972503662,0.1979525238275528,-1.0153266191482544,0.8371810913085938,0.27824968099594116,0.20051588118076324,0.5457759499549866,0.7539234757423401,-0.4399656355381012,0.5392183661460876,-0.25941231846809387,0.4924156963825226,1328.0341877798548,2788.5498046875,0.04026100852272727,0.13772934675216675
wave,2,-287.7601623535156,120.38268280029297,-13.245599746704102,63.865074157714844,12.874991416931152,-14.552154541015625,6.3431477546691895,-3.0599212646484375,-17.218460083007812,4.197888374328613,-9.562320709228516,24.614521026611328,-9.621988296508789,-21.578935623168945,-5.949631214141846,2.8770368099212646,1.4239494800567627,4.538728713989258,-0.4975149929523468,-1.068199634552002,1.4473515748977661,1.000090479850769,-2.5748724937438965,-0.6251382827758789,-0.6442098617553711,0.8310039043426514,-1.9103821516036987,0.10472226142883301,1.2588870525360107,-0.5880961418151855,0.04674138128757477,-0.596533477306366,-0.5881273746490479,0.08679515868425369,-0.11258001625537872,-0.46641436219215393,-0.027319317683577538,-0.042527951300144196,0.16259779036045074,1335.0794908327587,2900.6203391335225,0.041570490056818184,0.09434730559587479
wave,2,-374.6734313964844,96.0414047241211,3.83549427986145,63.13134765625,23.777254104614258,-10.78288745880127,3.0327494144439697,0.8846771121025085,-10.436341285705566,-2.135256290435791,-10.701615333557129,18.071918487548828,-7.367184162139893,-23.568174362182617,-4.8456950187683105,3.3133084774017334,-0.8937532305717468,0.19238309562206268,1.946940541267395,-0.6195681095123291,0.4911228120326996,0.6945478320121765,-0.6578943133354187,0.41629379987716675,-1.1338839530944824,-0.025436632335186005,1.5320038795471191,0.25836417078971863,0.246611550450325,-1.0192325115203857,-0.7335649132728577,1.0203804969787598,0.4712384343147278,-0.17213056981563568,0.4469996690750122,0.06712571531534195,0.44652172923088074,-1.1111854314804077,-0.19566188752651215,1334.7544478825769,2863.916015625,0.037153764204545456,0.057764049619436264
wave,2,-451.00439453125,89.04206848144531,3.6327059268951416,52.70161056518555,26.85796356201172,4.437873840332031,6.062477111816406,-1.7057757377624512,-12.327607154846191,-3.162203788757324,-4.15593147277832,9.636138916015625,-6.0328288078308105,-18.55005645751953,-2.39018177986145,-1.5097371339797974,-4.090850353240967,0.6992783546447754,4.142025947570801,1.47716224193573,-0.6032162308692932,0.487852543592453,0.9285904169082642,1.9838542938232422,-1.3322314023971558,0.830265462398529,-0.14961360394954681,-0.17536872625350952,1.3935493230819702,-0.1867712140083313,-0.06371741741895676,-0.8288564085960388,-0.284560889005661,0.8910545110702515,0.762895405292511,-0.4755835235118866,0.21794705092906952,-0.10207752883434296,0.6116730570793152,1402.7619162669898,2906.4930308948865,0.043634588068181816,0.03095308504998684
wave,2,-546.1362915039062,95.30182647705078,7.389286518096924,39.141326904296875,26.03032112121582,13.484176635742188,10.424217224121094,1.2916182279586792,-7.33102560043335,-2.5341484546661377,0.7132511734962463,5.803501605987549,-0.45634201169013977,-19.624284744262695,-1.2910418510437012,3.865866184234619,-3.8403375148773193,-0.21574974060058594,-0.6641919612884521,-0.2912605106830597,0.8265063762664795,0.9589189291000366,0.3178093731403351,0.9337019324302673,-0.3088798522949219,1.1593644618988037,2.3251426219940186,0.23275791108608246,0.5242550373077393,-0.367916464805603,-0.39769190549850464,0.108469158411026,0.2025914341211319,-0.13529463112354279,0.10298741608858109,0.3243473470211029,-0.10321326553821564,-0.15335629880428314,0.0363001674413681,1312.2401410757914,2599.1554953835225,0.04117098721590909,0.00839750561863184
wave,2,-651.8485717773438,144.3137969970703,-11.118605613708496,33.528343200683594,21.793851852416992,19.46848487854004,10.619699478149414,5.262082099914551,-10.556385040283203,5.778066635131836,-0.739349901676178,9.635980606079102,-0.6943877935409546,-5.84743070602417,0.26838037371635437,1.8328670263290405,-3.2119345664978027,-1.9204990863800049,3.5765700340270996,1.3541460037231445,-0.5091070532798767,0.45256778597831726,1.9868088960647583,0.9170694351196289,-0.3824501931667328,0.34893614053726196,3.775761365890503,-0.9375939965248108,-1.4506279230117798,0.3523268699645996,-0.2657321095466614,0.6486145257949829,0.6043378710746765,-0.8688997030258179,-0.6226401925086975,-0.10148382931947708,-0.07404792308807373,-0.056460265070199966,-0.3060005307197571,1190.4582397649256,2189.535245028409,0.03775301846590909,0.001301993615925312
